feature,importance_gain_mean,importance_gain_std
euc_elem_1497,15.631696003675462,6.430067252771517
euc_elem_1417,15.627316635847091,3.7848034401604314
euc_elem_146,15.616569378972054,5.356088953301856
cos_elem_2821,15.590288108587265,11.915401035664257
euc_elem_2306,15.5411351531744,3.6145840182880544
euc_elem_905,15.494724953174591,5.168694945941169
cos_elem_747,15.459205067157745,13.034835632898991
euc_elem_342,15.447816452383995,13.327278675981361
cos_elem_1214,15.42498800456524,3.7160835676147888
cos_elem_3289,15.422196555137635,11.637867751627311
euc_elem_1530,15.402204295992851,12.810187859680871
cos_elem_886,15.3662540435791,10.273867889305166
euc_elem_1557,15.352747559547424,5.88681631783629
euc_elem_2264,15.292931991815568,7.829773012722488
euc_elem_1211,15.258004334568977,4.56960982397826
euc_elem_2937,15.246728771924973,7.161907995892339
euc_elem_2122,15.229409754276276,8.724585924771562
cos_elem_3293,15.226135647296905,4.965723119091289
cos_elem_1810,15.206910330057145,8.26298628880908
cos_elem_766,15.194840437173843,11.316694300072253
euc_elem_192,15.18733939230442,5.013826910024505
cos_elem_2818,15.182185104489326,11.866088263553335
euc_elem_3206,15.162482333183288,9.256768119011323
euc_elem_2268,15.137870001792908,8.954567724674918
euc_elem_3235,15.132392114400863,7.686661546767943
euc_elem_2680,15.098348611593247,7.198451762107633
euc_elem_2875,15.070813888311386,9.265619993605597
cos_elem_438,15.056028842926025,9.38343868426537
cos_elem_756,15.027709275484085,6.0358749697435155
euc_elem_288,15.005102303624152,6.503935379220037
euc_elem_305,14.982023882865906,6.316968708614478
euc_elem_1345,14.971567165851592,8.352411933984273
euc_elem_85,14.960547721385955,8.264954770755615
cos_elem_735,14.945021304488183,15.97591189316914
cos_elem_841,14.878939992189407,10.220364480974055
euc_elem_1225,14.837007242441178,10.628191435205306
cos_elem_833,14.823667538166045,8.156623450247054
cos_elem_1078,14.807999932765961,5.7434090875334975
cos_elem_1420,14.803975796699524,10.813426700058697
cos_elem_2540,14.801724362373353,5.905522471175494
euc_elem_1744,14.782352995872497,7.472030971134433
euc_elem_825,14.763424795866012,11.484502102941132
cos_elem_2424,14.762858068943023,16.19420940445466
euc_elem_860,14.752545285224915,7.347346346635162
cos_elem_1193,14.75025714635849,8.84693612118883
euc_elem_1963,14.743555068969727,8.98119425486409
cos_elem_3197,14.705562299489975,8.927319004991993
cos_elem_1435,14.70555254817009,7.793010387358824
cos_elem_1603,14.68945015668869,7.235589597719019
euc_elem_2756,14.686458054184914,8.584921681855821
cos_elem_226,14.683370965719224,11.336641619614419
euc_elem_611,14.67136482000351,7.133958972372133
euc_elem_1437,14.657475727796555,13.180054563865635
euc_elem_1546,14.64887684583664,7.482249174254805
cos_elem_454,14.645268550515175,12.886328043287214
euc_elem_2513,14.609384191036224,10.016042760698422
cos_elem_1914,14.602315843105316,8.844724943428558
cos_elem_1442,14.590727162361144,9.846950505460825
euc_elem_2672,14.581050801277161,12.419384231449488
cos_elem_3301,14.57088150382042,5.119748105999618
cos_elem_961,14.562694229185581,4.944260630900972
euc_elem_1831,14.532660406827926,9.218610127350482
cos_elem_2041,14.53157851099968,9.147520908175984
euc_elem_2897,14.515624523162842,4.30880920272138
euc_elem_678,14.473439359664917,3.8481709521323513
euc_elem_1519,14.457093143463135,5.247630243613772
euc_elem_2112,14.451145386695861,8.649769132904943
euc_elem_316,14.442738932371139,5.196483356358941
euc_elem_2269,14.428158751130104,5.962008455434136
euc_elem_535,14.394369530677796,5.761299503218742
euc_elem_1515,14.371253383159637,12.150910539848052
cos_elem_1389,14.36261343061924,8.465538740615576
euc_elem_2453,14.360811308026314,8.458388133256008
euc_elem_2816,14.320182877779008,6.699059856110333
cos_elem_1260,14.307478800415993,10.812238442703688
euc_elem_1863,14.285573077201843,7.966157749421751
cos_elem_1489,14.24755872786045,4.28555986190324
euc_elem_96,14.23502345085144,7.356886766866982
euc_elem_3201,14.222829893231392,11.016993000337468
euc_elem_1887,14.213793444633485,7.651390051280616
euc_elem_2148,14.198787021636964,5.286921170015188
cos_elem_1534,14.195347470045089,9.099490797043003
euc_elem_916,14.193313194811344,9.598345608866726
cos_elem_1041,14.191385382413864,7.678873557732518
cos_elem_937,14.171208226680756,12.745680267932414
cos_elem_2738,14.159223091602325,8.774539684773394
cos_elem_2801,14.158881306648254,9.5472995683911
cos_elem_871,14.157833790779113,6.308564635635605
cos_elem_1716,14.072896581888198,10.55095118135906
euc_elem_1436,14.046573388576508,9.740798934813446
euc_elem_671,14.045362132787705,7.355866227699254
euc_elem_37,14.038028264045716,12.51988957302818
euc_elem_694,14.03220701366663,5.0425054598509345
cos_elem_1632,14.03040072619915,7.511978553520019
cos_elem_1731,14.013321593403816,11.122582127130679
cos_elem_2297,13.988683986663819,10.257131175254194
euc_elem_2690,13.977941536903382,9.521182391083025
euc_elem_974,13.970838418602943,6.042111914226558
euc_elem_2821,13.969234377145767,7.93066596337735
euc_elem_2614,13.958025184273719,10.627434656430934
euc_elem_3256,13.951185822486877,6.447773385145645
cos_elem_1769,13.938108521699906,8.248568352217987
euc_elem_2472,13.930680358409882,8.27575906070032
cos_elem_3023,13.924925652146339,7.07896312244972
cos_elem_1634,13.904472756385804,5.6656345304417615
euc_elem_3234,13.83866286277771,8.407680207873657
cos_elem_1562,13.83845812678337,5.831340775496941
euc_elem_3302,13.827974224090577,1.167786437893757
cos_elem_534,13.810255843400956,4.707502484955288
euc_elem_1229,13.786595657467842,5.131022141514114
cos_elem_2079,13.767003586888313,7.719956574587351
cos_elem_737,13.762324547767639,7.573841808659235
euc_elem_2142,13.698111552000046,8.43514669545205
euc_elem_464,13.693866658210755,5.611178922305457
euc_elem_1576,13.687742479145527,7.57348492526137
euc_elem_354,13.681934830546378,8.949773389365475
cos_elem_22,13.677944748103618,9.375543263726005
cos_elem_2078,13.648987317085266,4.382327676818596
euc_elem_2283,13.645214688777923,8.989128737689445
cos_elem_1419,13.635815730690956,3.8463636119613307
euc_elem_1608,13.603804618120193,6.443325560236996
cos_elem_3311,13.578094530105592,6.057358315386318
cos_elem_369,13.572625488042831,2.482755269889608
cos_elem_690,13.512149333953857,8.09497080947835
euc_elem_2357,13.509837931394577,6.401153222139109
cos_elem_106,13.506998866796494,5.072107534418189
cos_elem_2009,13.494911897182465,8.5820619315776
cos_elem_189,13.484958708286285,11.441486902821628
euc_elem_966,13.462732875347138,4.249624492632456
euc_elem_870,13.438726389408112,7.379148199967464
cos_elem_2641,13.431730937957763,6.643181495261707
cos_elem_2706,13.42259052991867,10.017495292874441
cos_elem_1517,13.402621161937713,3.4678349858458155
cos_elem_1691,13.383509866893291,6.316699622453466
cos_elem_2847,13.370047649741172,6.905484723339396
cos_elem_1446,13.346435239911079,5.386376540621064
euc_elem_2595,13.328779566287995,5.0767334603162615
cos_elem_1617,13.257248616218567,3.5424760145949223
euc_elem_141,13.231881093978881,6.2216311406537645
euc_elem_1274,13.20928788483143,9.734668389104606
cos_elem_1200,13.201072216033936,14.042709745614838
cos_elem_1915,13.187366032600403,9.650638190950408
cos_elem_2780,13.178885114192962,4.2412486408210945
euc_elem_2805,13.150539833307267,7.292906093904669
euc_elem_3150,13.10149439573288,9.294967224101937
euc_elem_1166,13.07207790017128,3.326932980114382
euc_elem_1837,13.06099350452423,8.717739884049202
euc_elem_1312,13.057944852113724,5.6309781065556646
euc_elem_438,13.046688187122346,3.827711392691368
euc_elem_2438,13.044216018915176,7.494058927676041
euc_elem_266,13.030278837680816,6.4433739009414825
euc_elem_3068,12.984726813435554,10.58099565499511
cos_elem_927,12.954117408394813,5.7453551037710895
euc_elem_3228,12.847491854429245,6.735017809843189
cos_elem_1143,12.83591894209385,2.6228821157999147
cos_elem_1699,12.826474153995514,5.943223554316996
euc_elem_1303,12.807240867614746,5.29496226110478
euc_elem_1317,12.801638969779015,7.161277599573141
euc_elem_2748,12.792494368553161,4.930284165790767
euc_elem_590,12.7895712018013,8.662601657091408
cos_elem_1384,12.78782586157322,8.348631575919253
euc_elem_317,12.77547503709793,10.646338712283452
cos_elem_2059,12.772357821464539,4.957794076284715
euc_elem_1297,12.75850269794464,10.957186771427455
euc_elem_3092,12.738830125331878,7.4348902035544455
euc_elem_1814,12.733503642678262,10.636529198550276
euc_elem_3262,12.725104892253876,7.432978406995111
cos_elem_668,12.706601393222808,5.259407574923849
euc_elem_293,12.67930611371994,5.655702118944066
cos_elem_192,12.647209352254867,2.385459485640975
euc_elem_1757,12.568369150161743,6.014027565977143
euc_elem_1375,12.558669963479042,9.156802748304592
euc_elem_1513,12.553805059194564,7.180662508432084
cos_elem_2474,12.549654406309127,9.512146716177645
euc_elem_1251,12.524610412120818,5.88503003992667
cos_elem_1573,12.516244126856327,3.1779865220480823
cos_elem_3305,12.511870639771223,5.290046667529922
cos_elem_1822,12.496979436278343,3.9974697318656687
euc_elem_1988,12.463666218519212,5.672827556366148
cos_elem_1984,12.370703837275505,6.115962206011083
cos_elem_1129,12.358985376358032,3.3864258023546907
cos_elem_1862,12.32861922979355,2.696348066985839
euc_elem_1161,12.314405286312104,8.941013055568128
euc_elem_2891,12.307011052966118,4.751842796307093
cos_elem_1445,12.304136675596236,6.489378578401375
euc_elem_479,12.256162217259407,5.281219496013435
euc_elem_1485,12.246129384636879,4.444208161083677
cos_elem_180,12.23392608165741,12.964166576331763
euc_elem_1875,12.232357090711593,3.0609528774468022
euc_elem_2515,12.228010976314545,4.695759900857255
euc_elem_2842,12.220020925998687,5.649578621383529
cos_elem_3075,12.212734691798687,5.676396824742136
cos_elem_170,12.210106217861176,5.0327098003196395
euc_elem_2266,12.187758493423463,6.0247804263054485
cos_elem_91,12.177664628624916,11.879928947074802
cos_elem_45,12.177423357963562,10.306416685695469
cos_elem_2778,12.171339148283005,6.962709904298174
euc_elem_453,12.156215243041515,8.457521403306872
euc_elem_1248,12.153326952457428,6.412647320075367
cos_elem_1102,12.152171164751053,7.01551027869981
cos_elem_136,12.152145957946777,9.117934218564576
cos_elem_863,12.119869583845139,4.787424292409636
cos_elem_1714,12.026685345172883,5.72847010507033
cos_elem_1635,11.959481373429298,10.917705446038276
cos_elem_2969,11.898275631666184,8.807165988480651
cos_elem_2855,11.829816949367522,7.118681994755485
euc_elem_2449,11.82755908370018,5.809021280328895
euc_elem_2831,11.813047963380814,3.3200600535590246
euc_elem_664,11.803242963552474,5.572220269504008
cos_elem_1368,11.78628426194191,3.417747072643889
cos_elem_1364,11.74737429022789,12.820159019101919
euc_elem_112,11.740992069244385,6.422841934101064
cos_elem_2915,11.714967274665833,7.842268551541549
euc_elem_1661,11.712775725126267,7.157717908575798
cos_elem_449,11.708897861838341,4.6602325671246385
cos_elem_1050,11.690840941667556,6.995585734788445
euc_elem_1978,11.671212005615235,5.837565181208993
euc_elem_1264,11.665055292844773,5.258527401540542
euc_elem_867,11.63760021328926,5.581464250826481
cos_elem_977,11.619954207539559,3.022560599648728
euc_elem_703,11.592989528179169,6.527175679894891
cos_elem_2716,11.591648066043854,2.9594374789265787
euc_elem_1440,11.556783017516135,4.90782398297668
cos_elem_1784,11.551697373390198,6.457659852808602
euc_elem_2004,11.54144519865513,5.409842962494021
cos_elem_3321,11.531625312566756,7.380445459865155
cos_elem_1705,11.48395574092865,7.1137280781663375
cos_elem_1266,11.48272255063057,8.644263347041727
cos_elem_2718,11.473066651821137,10.078394115965978
euc_elem_2231,11.45361961722374,4.441547290307216
cos_elem_3008,11.419078510999679,15.501516009790594
euc_elem_3298,11.396902868151665,3.623034807170526
euc_elem_895,11.379656809568406,7.554361502629184
cos_elem_860,11.340505671501159,6.325487568456989
euc_elem_1065,11.33929784297943,6.2943098843069745
euc_elem_2481,11.336670565605164,9.613906710736218
cos_elem_9,11.331687289476395,2.836650040783204
cos_elem_229,11.320464074611664,3.205324396486498
cos_elem_2885,11.316904824972152,5.04177913072838
euc_elem_247,11.302601318061352,3.6008498179223905
cos_elem_384,11.302493703365325,2.653663524472816
cos_elem_2429,11.261365991830825,6.397174845433625
cos_elem_1085,11.247588908672332,5.922673576254699
cos_elem_1612,11.24555461704731,5.132776239386519
cos_elem_1836,11.223239995539188,6.06042591219586
cos_elem_273,11.223204883933068,3.124153114035128
euc_elem_2651,11.202202534675598,5.5009418103875785
cos_elem_3144,11.199304044246674,4.779475947706573
cos_elem_754,11.191722455620766,1.6448334911451212
euc_elem_375,11.190700617432594,7.585791141577908
cos_elem_657,11.173707196116448,3.380209285605875
euc_elem_2103,11.167394763231277,3.3319485258350703
cos_elem_1210,11.163219964504242,3.1617056558280705
euc_elem_910,11.14797877073288,6.647649333568494
euc_elem_1185,11.123899912834167,5.198013844599408
cos_elem_1659,11.10889538526535,4.0135845569727815
euc_elem_1295,11.106632766127586,5.236768954476223
cos_elem_1218,11.078559970855713,5.153310339832285
euc_elem_859,11.075488188862801,6.6883912749264365
cos_elem_300,11.075190770626069,4.517141049158884
cos_elem_1535,11.07472425699234,2.854592885235586
euc_elem_2888,11.065125632286072,6.088954936863083
cos_elem_2852,11.056449246406554,4.7188069381998154
cos_elem_667,11.054302486777306,4.223921006495979
cos_elem_3180,11.047587287425994,4.1676821387924035
cos_elem_1073,11.037025386095047,2.4098706521403015
cos_elem_1032,11.008007603883744,5.51772884411678
euc_elem_107,11.006569021940232,4.680552676285792
euc_elem_3072,10.976329991221428,5.028418191600509
euc_elem_2169,10.948676776885986,3.8788699500830135
cos_elem_1205,10.946123170852662,2.601986646849174
euc_elem_2214,10.895440179109574,3.8696769937218733
cos_elem_3046,10.83869776725769,3.3609583424801026
euc_elem_1451,10.82998468875885,6.657120355889732
euc_elem_121,10.812492924928666,4.034900046541962
euc_elem_1144,10.805017018318177,3.8287446338313473
euc_elem_2319,10.79133463203907,5.809134242941658
euc_elem_2965,10.681581407785416,3.251391820427496
euc_elem_2669,10.679909259080887,6.249425959948857
euc_elem_377,10.624391734600067,6.329952609982786
euc_elem_2307,10.605138325691223,3.7810339171299963
euc_elem_463,10.600097358226776,4.093330796001096
euc_elem_1327,10.581733423471452,5.664215094224157
cos_elem_2021,10.55358213186264,4.7085499195311895
cos_elem_387,10.536017064750194,5.635033447547534
euc_elem_2196,10.533540195226669,3.92625127501823
euc_elem_132,10.530596840381623,6.415274459994368
euc_elem_1164,10.510220742225647,3.0243514443901236
cos_elem_1763,10.495190840959548,3.488919513853455
cos_elem_1846,10.471456637978553,5.902356963972493
cos_elem_1223,10.455251529812813,7.096103681892639
cos_elem_1974,10.450924962759018,7.711398478368853
cos_elem_1978,10.428556025028229,7.3061773510743535
cos_elem_3220,10.423652812838554,4.907392786623144
euc_elem_2293,10.419968050718307,3.0323359428359495
euc_elem_542,10.405057018995285,4.659092242148757
cos_elem_1262,10.39531916975975,4.365323216949488
cos_elem_813,10.36034304201603,4.691589048616674
euc_elem_1384,10.33830007314682,6.356905219846573
euc_elem_3030,10.320334339141846,5.576457965832238
cos_elem_1468,10.26633267402649,5.945179988883128
euc_elem_2712,10.26435261964798,6.678523477148006
cos_elem_1874,10.263834464550019,6.202826694522774
cos_elem_2898,10.251328867673873,5.64343377742143
euc_elem_1885,10.222126235067844,3.118595343921943
cos_elem_2874,10.188050419092178,3.5328528782166964
euc_elem_2248,10.135744422674179,6.098355485203801
euc_elem_1227,10.105545207858086,5.698109496564386
euc_elem_2585,10.07565696835518,7.558563373045402
euc_elem_236,10.031103599071503,5.6053913964480575
euc_elem_1541,10.030265486240387,4.186958580700738
cos_elem_1660,10.010930824279786,3.8528495738837587
euc_elem_1974,10.009462022781372,6.642629501137469
cos_elem_309,10.007469817996025,3.0887088804317817
euc_elem_1357,10.001680353283882,5.007226181754141
euc_elem_2378,9.940016394853592,6.453270398134394
cos_elem_1225,9.887217366695404,4.485852089590502
euc_elem_1731,9.81231877207756,2.448184738729461
euc_elem_3208,9.792614288628101,3.068763174920211
euc_elem_491,9.766726651787758,4.8542338305099335
euc_elem_1635,9.756216394901276,5.322453343570307
euc_elem_3268,9.751070141792297,1.8869388465791428
euc_elem_1962,9.746871596574783,2.1268922838396174
euc_elem_2789,9.746024644374847,5.205807597917772
cos_elem_1646,9.74438925087452,5.3844895663690995
euc_elem_2335,9.734083661437035,5.9389035983764265
cos_elem_2748,9.730573976039887,7.23406780699782
cos_elem_3159,9.729362952709199,3.945073436808717
cos_elem_2007,9.707812190055847,4.971154019499024
euc_elem_2318,9.698171973228455,5.1558793972885315
euc_elem_882,9.666196489334107,4.5890952479226135
euc_elem_229,9.618943405151366,5.6087257372464645
euc_elem_1067,9.604444271326065,7.378612068564616
cos_elem_2144,9.600207602977752,9.409858793174578
cos_elem_1083,9.598180150985717,7.4578301803531035
cos_elem_1,9.577586835622787,6.106764456944733
cos_elem_1698,9.564735192060471,4.3970637251696285
euc_elem_199,9.56370500922203,4.847654101387658
euc_elem_900,9.561389374732972,6.136953755836554
cos_elem_2891,9.559560614824296,2.2226888026746265
euc_elem_2593,9.552219408750535,3.7201696416068555
cos_elem_1770,9.513321787118912,4.011771576006153
cos_elem_491,9.497567611932755,2.78186409718782
cos_elem_2351,9.493672646582127,7.526155593540897
euc_elem_2381,9.480888068675995,4.657026993113368
cos_elem_944,9.470094978809357,3.906081183708723
cos_elem_92,9.460183253884315,5.897702916383549
euc_elem_2095,9.456964030861855,5.228831518054322
euc_elem_1195,9.455469608306885,7.5307983664768665
cos_elem_2976,9.449438519775867,5.752801176401333
cos_elem_875,9.443432959914208,2.8691349217151836
euc_elem_2626,9.422655683755874,6.7223416648972
euc_elem_2553,9.422348856925964,3.9711920689024556
euc_elem_2758,9.340619421005249,2.7121345735208484
cos_elem_2517,9.33696482181549,4.942925689744481
euc_elem_3291,9.336102974414825,5.362798022812428
cos_elem_3316,9.324435582756996,2.9000463882587417
cos_elem_2000,9.233675926923752,5.764128826998338
euc_elem_2737,9.217429584264755,5.2693245005126315
euc_elem_1489,9.217012119293212,4.28401161265921
cos_elem_1047,9.210735419392586,4.140700322605705
euc_elem_2631,9.167394369840622,4.091256314662799
cos_elem_1025,9.143562403321265,4.2191608715994215
cos_elem_2330,9.143083935976028,5.759993108498502
euc_elem_3315,9.135705834627151,2.152694090577034
cos_elem_3281,9.095373797416688,3.887617302780795
euc_elem_1385,9.094829404354096,7.234523067448455
cos_elem_1113,9.067363354563714,5.886022256007537
euc_elem_1879,9.044127589464187,5.639954372170436
euc_elem_1674,9.04020061790943,5.312099545137366
cos_elem_1889,8.95923455953598,5.4371218722773955
euc_elem_3133,8.95524005293846,2.883652245993109
euc_elem_2171,8.942476347088814,3.7164025523939017
cos_elem_785,8.89880882203579,4.807550217394949
cos_elem_1264,8.864121842384339,5.741712666508287
cos_elem_1485,8.860581016540527,5.4744012919588645
euc_elem_2661,8.815153157711029,4.870926752495776
euc_elem_1736,8.757623589038849,2.6748252659982885
cos_elem_1886,8.717019993066788,2.58420221860069
cos_elem_1014,8.684321326017379,5.368159575205711
cos_elem_1327,8.68127128481865,6.860789057544957
euc_elem_201,8.652706813812255,3.506678688406095
euc_elem_24,8.652673989534378,10.838336163957953
euc_elem_158,8.639444440603256,4.005903228020132
euc_elem_449,8.635656398534774,4.298025986792173
cos_elem_2808,8.631147646903992,2.3217516355404455
euc_elem_1257,8.624648156762124,5.120056160163927
cos_elem_1697,8.578388381004334,3.467227879082942
euc_elem_3144,8.546786862611771,5.155404769943791
cos_elem_1791,8.540147233009339,6.190721235679177
euc_elem_1961,8.525036239624024,4.24835224417366
cos_elem_1001,8.517461091279984,1.9727873789663828
euc_elem_1428,8.500421208143234,4.69777603289193
cos_elem_38,8.487051171064376,3.860277411860464
euc_elem_1771,8.437089535593987,5.750388498946037
euc_elem_1280,8.432385861873627,5.123939338079942
euc_elem_1189,8.411918061971665,4.35281487988783
cos_elem_2518,8.37668274641037,6.408773310475431
euc_elem_2234,8.355903005599975,2.2593037381377816
euc_elem_2922,8.34154720902443,5.083986626142533
cos_elem_424,8.294719207286835,3.184904672129208
cos_elem_2645,8.26840957403183,2.444484763544669
cos_elem_2636,8.237329405546188,2.0742606942298476
euc_elem_2400,8.22803379893303,6.407255597146234
cos_elem_1742,8.20669620037079,1.945061948675256
euc_elem_281,8.198278880119323,3.7781762081133996
euc_elem_1409,8.180969101190566,4.17470133077626
euc_elem_42,8.159468472003937,1.6667440939477407
cos_elem_2991,8.143916338682175,5.808631074164488
cos_elem_1672,8.102912291884422,4.773907557013907
euc_elem_104,8.102435684204101,3.0552655781697187
cos_elem_318,8.096645307540893,8.842671615178846
cos_elem_463,8.086248254776,4.659387745307286
cos_elem_1437,8.07202718257904,3.6218718773769774
euc_elem_2629,8.070140188932418,4.608443261126881
euc_elem_280,8.038339564204216,7.720540990258598
cos_elem_1904,7.99541100859642,5.356351774800448
cos_elem_1762,7.983693832159043,2.816603013329711
cos_elem_2039,7.975319987535476,2.7627094091380484
euc_elem_1862,7.972049033641815,5.673719371926002
euc_elem_1348,7.939744651317596,3.176401183312691
cos_elem_138,7.930998614430427,2.826678687082072
cos_elem_1076,7.917614561319351,3.297306995287716
cos_elem_1885,7.911282336711883,4.055014200769587
euc_elem_245,7.860119557380676,6.019888264778085
euc_elem_2421,7.855342364311218,3.5443230021650103
euc_elem_1362,7.8524940490722654,2.453201025565217
cos_elem_1821,7.826709425449371,6.101889912427884
euc_elem_1224,7.816306346654892,3.4397145654832175
euc_elem_1315,7.808234021067619,7.029399639999704
euc_elem_930,7.797512131929397,4.122505327117209
euc_elem_337,7.792461681365967,1.7150838452195145
euc_elem_155,7.782100474834442,1.4203364962040153
cos_elem_1307,7.781472182273864,5.9205896697176055
euc_elem_3074,7.7568790197372435,3.0615436287305333
cos_elem_2632,7.745011562108994,4.092289140847801
cos_elem_504,7.725394231081009,6.700903050956549
cos_elem_1859,7.724099349975586,4.427696812335115
cos_elem_3315,7.70762026309967,2.9001653995068652
cos_elem_2823,7.625349909067154,3.4724511965582514
cos_elem_2305,7.559775066375733,4.652415544788174
euc_elem_2645,7.530471408367157,3.712378439900893
cos_elem_930,7.505336606502533,4.602509132556276
euc_elem_1180,7.496487259864807,3.11523098909847
cos_elem_2095,7.495640593767166,5.248565363920791
cos_elem_190,7.484277367591858,2.3145243894999914
cos_elem_938,7.472163021564484,2.971827133368199
euc_elem_2309,7.459681794047356,2.003522630429085
euc_elem_1133,7.437828773260117,6.682707512260084
euc_elem_1352,7.417211389541626,2.4099745352441633
cos_elem_168,7.379458940029144,2.0570158203037425
euc_elem_1350,7.369621980190277,3.8212104637998583
euc_elem_1112,7.3483032315969465,4.720122228621442
cos_elem_1283,7.317127585411072,2.8354408955998336
euc_elem_718,7.3058569699525835,3.2639976911522526
cos_elem_2063,7.305398213863373,4.082525042120356
cos_elem_2951,7.203231650590896,3.0003041084337596
euc_elem_2770,7.156379556655883,3.736998166024274
cos_elem_1354,7.1343885734677315,3.4695788130986873
cos_elem_2531,7.1302064001560215,2.684902365600502
euc_elem_2605,7.120400553941726,4.702392069676841
euc_elem_2159,7.036849965155125,3.103989666230646
cos_elem_1395,7.030788838863373,5.552810839853255
cos_elem_1070,6.943482160568237,3.3067184554908957
cos_elem_1743,6.940712660551071,1.7891436706468322
cos_elem_178,6.919493782520294,3.519254620541818
cos_elem_1186,6.897661572694778,5.450044253960612
cos_elem_2356,6.76214953660965,3.0736503520258327
cos_elem_3040,6.747322577238083,4.506648998223331
cos_elem_2490,6.723110014200211,4.057232027737353
cos_elem_1222,6.71448900103569,3.4421271592852394
cos_elem_1771,6.705797380208969,3.1406863775322704
cos_elem_2048,6.5515451669693,4.923341609584844
euc_elem_424,6.531871557235718,3.493695110966145
cos_elem_2922,6.526549088954925,3.4626534279686116
cos_elem_212,6.520515596866607,4.017695068972888
euc_elem_2507,6.476319819688797,3.0154722492643793
cos_elem_2873,6.3223772048950195,3.939255594387956
cos_elem_394,6.290139001607895,3.6351879264395017
euc_elem_1379,6.288326010107994,4.007058430344377
cos_elem_896,6.277366608381271,1.8727128626874516
cos_elem_3140,6.270761668682098,2.6926248409974067
euc_elem_1347,6.263354182243347,1.9274521697454607
cos_elem_1917,6.243057188391686,4.01122091993146
euc_elem_2573,6.239945656061172,5.0598896527707655
euc_elem_1505,6.205902832746506,2.027706170301877
cos_elem_3298,6.20516984462738,4.41215497688317
cos_elem_1271,6.171423226594925,1.3514008210288144
cos_elem_1737,6.083857586979866,2.8552187241659652
euc_elem_612,6.076569837331772,5.190454080316333
cos_elem_1133,5.993077820539474,3.7327066310407875
cos_elem_2373,5.962235400080681,4.431744170904422
euc_elem_2425,5.90802401304245,1.6173679726758923
cos_elem_2338,5.846460020542144,2.2220343552487334
euc_elem_263,5.752977392077446,7.013282740310087
cos_elem_86,5.723169404268265,3.7005333060037517
cos_elem_2431,5.640686851739884,2.8873922777164767
euc_elem_1137,5.598092800378799,3.1313073416814623
cos_elem_1137,5.4170138239860535,4.660024341438818
cos_elem_3009,5.323244804143906,2.694132904813225
cos_elem_948,5.321753433346748,2.8630673392385315
cos_elem_2507,5.319875037670135,4.173663116329609
euc_elem_1141,5.290167820453644,3.411726957859533
cos_elem_664,5.243996405601502,2.7759861399563293
cos_elem_2153,5.221498221158981,1.8962414670332577
cos_elem_201,5.048577582836151,5.338969546399047
cos_elem_142,5.0005353659391405,1.61995013473067
euc_elem_2255,4.986272811889648,2.6053881403382286
euc_elem_443,4.674456411600113,2.6757951545956495
cos_elem_1572,4.63004480600357,4.303047390328313
cos_elem_2770,4.141796642541886,1.8101942275068765
euc_elem_185,3.952999997138977,2.0225100821124635
euc_elem_2338,3.7436889678239824,2.4826300028471815
cos_elem_1111,3.66238157749176,2.538401480688691
euc_elem_1353,3.5262030184268953,1.7794863954743754
