drug,inchikey,level,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,dim_33,dim_34,dim_35,dim_36,dim_37,dim_38,dim_39,dim_40,dim_41,dim_42,dim_43,dim_44,dim_45,dim_46,dim_47,dim_48,dim_49,dim_50,dim_51,dim_52,dim_53,dim_54,dim_55,dim_56,dim_57,dim_58,dim_59,dim_60,dim_61,dim_62,dim_63,dim_64,dim_65,dim_66,dim_67,dim_68,dim_69,dim_70,dim_71,dim_72,dim_73,dim_74,dim_75,dim_76,dim_77,dim_78,dim_79,dim_80,dim_81,dim_82,dim_83,dim_84,dim_85,dim_86,dim_87,dim_88,dim_89,dim_90,dim_91,dim_92,dim_93,dim_94,dim_95,dim_96,dim_97,dim_98,dim_99,dim_100,dim_101,dim_102,dim_103,dim_104,dim_105,dim_106,dim_107,dim_108,dim_109,dim_110,dim_111,dim_112,dim_113,dim_114,dim_115,dim_116,dim_117,dim_118,dim_119,dim_120,dim_121,dim_122,dim_123,dim_124,dim_125,dim_126,dim_127
minocycline,WTJXVDPDEQKTCV-VQAITOIOSA-N,D3,0.095283307,-0.096228585,0.096166112,-0.096228585,-0.096172079,0.096210495,0.015965777,-0.0143739,-0.065139122,-0.096099861,0.096186645,0.09621828,0.095987208,0.095052525,-0.096227825,-0.096228585,-0.096228063,0.039151639,0.012439168,0.087118007,0.095772333,0.096228585,0.095587552,0.095855817,-0.093599908,-0.096152574,-0.096217282,0.003343507,-0.096161991,-0.06540633,0.096225522,0.093727686,-0.096228585,-0.09622854,-0.033940382,0.096102208,0.096157677,-0.093573883,-0.094482295,0.088318244,0.096214041,-0.095976047,0.096169703,-0.096188873,-0.08809641,0.096223094,-0.096228585,-0.095616572,0.096228294,0.096226059,0.096112646,0.095744222,0.096215576,-0.092092961,0.09614753,-0.096228294,-0.096221685,0.085076272,-0.096228033,0.096228585,-0.020670276,-0.096228048,0.0912406,-0.096138291,0.096228443,0.021896912,0.095666967,0.081417985,-0.09619844,0.096228585,0.009936907,-0.083387814,0.096228503,-0.073971018,0.096105978,-0.078451358,-0.096228585,0.085658945,-0.096227504,-0.09607219,0.096228585,0.096228585,0.093828641,0.096226551,-0.083291776,-0.095678158,-0.096224532,0.09597557,0.096228205,0.092422098,-0.09622854,-0.095219247,0.096228093,0.095554002,-0.096116297,-0.096176326,0.095565051,0.096210517,0.096228585,-0.096226528,-0.096190132,-0.095255695,-0.062531807,0.081863135,-0.091868967,-0.080568388,-0.096228585,0.096118659,0.042214602,0.095657244,-0.07664866,-0.096225709,0.002076491,-0.096228585,-0.053709101,-0.096207373,0.085014388,0.096214473,-0.050284579,0.074159086,0.096087538,-0.091647677,0.067670755,0.077871159,-0.047283683,-0.096227624,-0.095325053,-0.09621305
mitomycin c,NWIBSHFKIJFRCO-WUDYKRTCSA-N,D3,-0.079843536,-0.093808174,-0.025823668,0.093764313,0.093086898,0.093808174,-0.093792707,-0.093772411,-0.093808174,-0.018609639,0.026579184,-0.093808174,0.093807869,-0.093787819,-0.093808174,-0.040741641,0.09380798,-0.093808174,0.093709469,-0.093808174,0.093808033,-0.093696348,0.093795858,-0.093518548,-0.092806287,-0.092844464,0.030642437,0.093808174,-0.093808174,-0.093795694,-0.081417434,-0.082445733,-0.093808174,-0.093808174,-0.093769692,-0.013578079,-0.093808174,0.093807273,0.093807474,0.093375295,0.092389286,0.093808174,0.093808174,-0.09375906,0.093807615,-0.093808174,-0.093805231,0.093755327,0.093380362,-0.093438238,-0.085385121,0.093807891,0.093348905,-0.093807384,-0.093808033,-0.093805879,-0.093513101,0.093808174,0.093808174,0.093808107,-0.093808107,-0.09367428,-0.093808174,-0.093740791,-0.002099399,-0.093746223,-0.093808174,-0.093807645,-0.093808174,0.093806528,0.093807794,-0.093746804,0.093808174,-0.092586964,0.005890469,0.093792476,-0.093794048,0.093776025,0.063518867,-0.093806617,-0.033918165,0.035317089,0.093808174,0.093366183,-0.093492851,-0.093798429,-0.093802549,0.093808174,-0.093808174,-0.093365051,0.093808174,0.093788467,-0.093808174,0.093808174,0.093808129,-0.093808174,-0.093806423,0.093463093,0.093808174,-0.093768716,-0.093807839,0.093808174,-0.072558723,0.093806751,-0.093668699,-0.093808174,0.093787506,0.093783133,-0.088742137,0.024427073,-0.093808174,-0.093808174,-0.093807556,-0.093808174,0.093808137,-0.093772992,0.091225371,-0.015194705,0.093808174,-0.092232652,0.092912108,0.093807556,0.09325511,-0.04417764,0.093808174,-0.085973844,0.093807288,-0.093807973
monensin,GAOZTHIDHYLHMS-KEOBGNEYSA-N,D3,-0.100259677,0.099912032,-0.068349503,0.069148965,-0.110427998,-0.106140174,-0.09366557,-0.011768414,-0.011714956,0.103643656,0.062158804,0.114709377,0.111615121,-0.115426816,0.093687475,-0.097524025,0.053072173,0.002314075,0.111717641,0.036326438,0.108594507,0.026933594,-0.113605611,0.078519091,0.007868446,-0.091563128,-0.055792596,-0.081775948,-0.116484635,-0.084869348,0.114211805,-0.116819546,0.111355282,-0.042993922,-0.049513374,-0.108232252,-0.048799936,0.068146192,-0.103692807,-0.117215529,-0.108189926,-0.0844412,0.077462927,-0.094339944,-0.093643598,-0.107998081,0.030924285,0.052627198,0.108200863,0.003701599,0.012222483,0.088279605,0.077218622,0.103733465,-0.099770211,-0.007300795,0.037075289,-0.008123731,0.11593549,0.018375486,-0.057089292,0.037520181,-0.033832736,0.117290728,-0.041489296,0.0779448,0.101936333,0.081268445,0.11423336,-0.091275826,0.108170718,-0.100064725,-0.09967716,0.029917689,-0.109423548,0.067165345,-0.087284662,-0.092549145,-0.112713628,0.11056599,0.116893083,-0.069679648,-0.104278482,0.072585523,0.049792659,-0.117250673,0.117246695,0.108172283,-0.113459557,-0.105360262,-0.116606608,-0.083613276,0.035967208,-0.10694848,-0.087875471,0.079478495,-0.047165345,0.114011414,0.093184032,0.088879451,-0.02977938,0.114854783,0.106135547,0.103294022,-0.115315132,0.033789352,0.116790898,-0.097217873,-0.117263556,0.108770847,-0.039327353,-0.115770519,-0.02539539,0.073749617,-0.115542464,0.081651032,0.017177293,-0.117085084,0.116936743,-0.020437637,-0.117129937,-0.090365551,-0.11266724,-0.116971105,-0.033014283,-0.05623991,0.089662895,0.092868403
moxifloxacin,FABPRXSRWADJSP-MEDUHNTESA-N,D3,0.01601468,-0.109732158,-0.075800568,-0.109162152,0.079062343,0.109615594,-0.067497924,-0.093100809,-0.105241984,0.02993222,0.066796102,-0.106613815,0.108791158,-0.105264366,-0.109703615,-0.108263284,0.035177238,-0.10938248,0.028731424,-0.085809819,0.016427441,0.082082607,0.10905727,-0.069282524,0.002567923,0.057425801,-0.10971348,0.107421272,-0.102648117,-0.104477316,0.064466104,-0.103779614,-0.109502941,-0.109651178,-0.03891784,0.106395811,-0.104389817,0.108751424,0.104559153,0.104746811,-0.067312725,0.109650269,0.108068019,0.014245396,0.068422198,0.015745031,-0.106697671,0.108969152,-0.071450457,0.074921362,0.077518851,0.099613093,0.069533952,-0.084676564,0.006112578,-0.098722912,-0.094001397,0.105859332,0.050929114,0.109156922,-0.036629941,-0.08758685,-0.10766276,-0.100963265,0.095453314,-0.104120836,-0.101364471,-0.095043853,-0.109195039,0.082615398,0.106488235,-0.103380337,0.108077981,0.072600067,0.04587695,0.10864605,-0.106680028,0.083362348,0.083516009,-0.098063633,-0.099081218,-0.07051421,0.109328136,0.108030327,0.002096301,-0.039449569,-0.107348502,0.107141018,-0.029122237,-0.020176573,0.074383833,-0.093402952,-0.057541817,0.094551839,0.09853816,-0.09191563,0.096713498,0.069246635,0.109633721,-0.083086707,-0.09387058,0.107201546,0.098027349,0.092801578,-0.10634277,-0.109725207,0.027223485,0.108504154,0.074709535,0.0623243,-0.10931889,-0.109540135,-0.020028295,-0.109663717,0.088976458,-0.108787969,0.09423884,-0.075655714,0.104758002,0.08860109,0.005127123,0.106662974,-0.096837416,-0.060562827,0.00936671,-0.035476591,0.101595491,-0.080757529
mupirocin,MINDHVHHQZYEEK-HBBNESRFSA-N,D3,0.06624072,-0.097706668,-0.091961555,0.098076276,-0.098145388,0.098045163,-0.098145194,0.098145425,0.059223723,0.098145165,-0.098145321,0.098120332,-0.095828377,-0.098145425,-0.098128475,-0.094381288,-0.098145425,0.063207395,-0.098145425,0.098138131,-0.098143026,0.076697826,-0.067222685,0.072761886,-0.014377123,-0.0580284,0.09138044,-0.098145425,0.098129258,-0.098143779,0.097542532,-0.092879407,-0.098100901,-0.098145425,-0.098142147,0.091189288,0.098145388,0.041879337,-0.098144867,-0.09813486,0.054729391,0.097321108,0.098019451,-0.074185744,0.098107211,-0.080176882,-0.090151675,0.09754125,0.098142728,0.098140523,0.083555952,-0.039186656,0.097996548,0.098130576,-0.098145381,0.098142482,0.097608037,0.098145425,0.098145232,-0.098143466,0.098099001,-0.098145425,-0.098052002,-0.097827829,0.098145425,-0.049706042,-0.098145425,0.060344029,0.0981443,-0.093603782,-0.098100401,0.010434892,0.02588754,0.069329724,-0.098045252,0.096716784,-0.097338401,0.098145321,0.098145261,0.023747515,-0.098144539,-0.098082967,-0.098144189,0.095663734,-0.089267872,-0.098098971,0.098097377,-0.014225525,0.098140024,0.074299052,-0.076084688,0.053653605,-0.098145142,-0.098145425,-0.079673067,0.092070706,-0.098132506,0.037591346,0.089751557,0.098144636,0.097564138,0.098131642,-0.098145388,-0.098000988,-0.098145425,-0.097994536,-0.098063938,-0.068493195,0.097713955,-0.007627979,-0.098145097,0.097567841,0.098145425,0.085939325,-0.098145224,-0.098145425,0.097988561,0.081247047,0.057419993,0.047657039,0.08950758,-0.09813457,-0.098145425,-0.098145425,-0.041990597,-0.098131031,0.037470866,0.04988566
nafcillin,GPXLMGHLHQJAGZ-JTDSTZFVSA-N,D3,-0.098256856,0.014641554,-0.098276287,0.097760998,-0.091484286,-0.098277047,0.098276176,-0.098271362,0.028458023,-0.098276958,-0.040050443,0.098262392,0.062530152,-0.059841208,0.093903288,0.080880553,-0.084696718,0.0982785,-0.098223224,0.096806265,-0.080697075,0.098277457,-0.097759187,0.094079502,0.097132429,-0.097780287,-0.098262668,-0.064165995,0.089121453,0.094401971,0.089504331,-0.0976329,0.09708418,0.098278627,0.095473006,0.098208904,-0.021097247,-0.09158621,0.055738937,-0.098274544,0.018174853,-0.098278008,0.067147098,0.098277636,-0.097793207,0.045399245,0.092313744,-0.087505743,-0.098278783,-0.098276712,0.093374915,-0.097156562,-0.096238434,0.098230384,0.098278821,0.065921433,0.098269291,-0.043825224,0.086069323,-0.08446195,-0.098219015,-0.098278739,-0.097886026,-0.003195549,-0.073393546,-0.08069741,0.012295618,-0.098269649,0.097084828,-0.086643316,-0.097241931,-0.098275445,0.098223731,0.097604796,0.095449254,-0.043039262,0.083090186,-0.094389983,0.097679175,-0.098278821,-0.097743534,-0.098102361,0.039243903,0.098246425,-0.092073828,0.080354027,-0.098259762,-0.097939387,-0.063296184,-0.08227057,-0.092051439,-0.087760836,-0.098275296,-0.097240917,0.095546812,-0.084098183,0.098108582,-0.095123455,-0.098138452,-0.095867626,-0.098224536,-0.088398188,0.095458649,-0.093794473,-0.09511365,0.098278821,0.091816112,-0.098278657,0.098278455,-0.097732671,-0.090571858,0.098111585,0.074331895,0.098276027,-0.081249468,-0.098278806,-0.042770535,0.098178707,-0.098277874,-0.006184483,0.097999357,-0.008441946,-0.098265141,-0.097135983,-0.097963937,-0.098245256,-0.088806704,-0.098260261
nalidixic acid,MHWLWQUZZRMNGJ-UHFFFAOYSA-N,D3,-0.091526419,0.091526419,0.091526419,0.091262825,-0.091522969,-0.075821236,0.091501445,0.09152624,-0.091526419,-0.091525756,-0.091526419,0.091526106,-0.091526404,-0.091526419,-0.039653879,-0.091526419,-0.091526419,0.091526419,0.091526024,0.09151341,-0.091526419,-0.091510348,-0.013293616,-0.091444716,0.091526419,0.089472748,0.091479607,0.091526419,-0.089164659,0.091526367,0.091526248,-0.091428764,0.091520235,0.091526419,0.091526419,0.091481529,-0.091506988,-0.091526419,-0.091526419,0.091510907,-0.091445029,-0.091526419,-0.091526419,-0.072268501,0.09152583,-0.091526166,-0.091499701,-0.091526419,-0.091526039,-0.091526344,-0.091526419,-0.091516636,0.091526419,-0.091526419,0.091526419,-0.091526419,0.091466248,0.091525652,-0.091336146,0.091522358,0.047510687,-0.091526419,-0.091526419,0.091521524,0.091526255,-0.091526419,0.091526419,-0.091526419,-0.091526419,0.091526419,-0.091525905,-0.091497727,0.091526419,0.091526337,0.091526419,0.057917312,-0.026552301,0.091526389,-0.091203399,-0.091526419,0.091526419,0.091526419,0.060822867,-0.091526419,-0.091526419,-0.091526419,-0.091526419,0.091513939,-0.091524579,-0.091519035,-0.090287954,0.091526374,0.091526404,-0.091526382,-0.091432594,0.091526389,0.091526419,0.091526419,0.091524862,-0.091526419,-0.091526419,0.091526344,-0.091526389,-0.052405935,0.091526419,0.091526419,-0.091526419,0.091526419,0.09151113,0.091518037,-0.091204867,-0.091526419,0.091526285,0.015247065,-0.088750839,0.091526419,-0.087964818,-0.090655856,0.09152437,0.028436301,0.091513269,-0.091526419,0.091494828,-0.091526367,-0.091526009,0.088314295,0.070566721,-0.091508918
narasin,VHKXXVVRRDYCIK-CWCPJSEDSA-N,D3,-0.041702829,0.096490525,-0.09660095,0.004680739,-0.086750418,-0.028381227,-0.119519547,-0.060690269,-0.115214162,0.111009814,0.054232456,0.089199327,0.071783453,-0.119862109,-0.015963577,-0.110022061,-0.08595556,-0.073694728,0.114908434,0.060924608,0.096545838,-0.099086598,-0.079875879,0.120944969,-0.043059286,-0.103995636,0.00463177,-0.058545057,-0.125862852,-0.027880991,0.123777077,-0.048693806,0.11519932,0.102310933,-0.112508491,-0.008471044,-0.10365174,0.064072974,-0.11880108,-0.125987262,-0.10467428,-0.104979604,0.097313508,-0.108245611,0.062193658,-0.090024173,-0.096939012,0.026343156,0.123122685,0.086067617,-0.022147065,0.009838165,0.12143334,0.088498913,-0.083843902,-0.069116764,0.055626277,-0.061964296,0.118625119,0.080777615,-0.062847629,0.025190542,-0.101351693,0.125529572,0.076144002,-0.086525008,0.121283814,-0.025705667,0.095303789,-0.088226251,0.077284738,-0.044286028,-0.06646464,-0.072406277,-0.109972171,0.055598058,-0.126157314,-0.122310154,-0.119426496,0.001133079,0.119778432,0.0045999,-0.123803742,0.088011518,-0.001569092,-0.126348138,0.125936761,0.121830568,-0.095296815,-0.060402602,-0.11619053,0.077175595,0.038101848,-0.05994669,0.062438931,0.080890641,0.096979298,0.085600577,0.121522754,0.082898304,-0.10172008,0.119632587,0.061446514,0.018493233,-0.08438962,0.011398029,0.09172228,-0.072959624,-0.126267537,0.080561511,0.077423342,-0.125734627,-0.083292462,0.021193556,-0.038530305,0.053314213,0.112125061,-0.126301348,0.122581266,0.012241703,-0.120351017,-0.081666552,-0.065661818,-0.125317067,0.025679881,-0.113237642,0.047118545,0.050116144
neomycin sulfate,OIXVKQDWLFHVGR-WQDIDPJDSA-N,D3,-0.106769912,0.106895402,-0.077283636,0.105489217,-0.088178329,0.106580883,-0.107496545,0.106974468,-0.083601967,0.105808027,-0.09793359,-0.106206261,0.022453282,0.105306134,-0.101776451,-0.102314189,-0.019498842,0.068750113,0.104883038,0.001540551,-0.026810944,-0.106158778,-0.06466382,0.019182622,0.107156709,-0.097218044,0.037088171,-0.085449003,-0.105054073,-0.037513241,-0.047230087,0.023515472,0.004973184,-0.101024635,-0.053731088,-0.103362218,-0.025125358,-0.04872511,-0.08616104,-0.107297078,-0.106790394,0.093163602,-0.098215342,0.045553297,0.054707926,-0.10456723,0.039658662,-0.088325739,0.019331058,-0.078977391,0.097572654,0.083729118,-0.107082002,-0.098282173,-0.107485056,-0.047471639,0.106496327,0.107428305,0.107492447,-0.073282816,0.102653317,-0.105575956,-0.098059915,0.107518487,-0.105161712,-0.100844979,0.075839356,0.076335497,0.031363685,0.106138982,0.102178745,-0.104157373,-0.099783525,0.088722199,0.043719109,0.102831885,-0.084136598,-0.103923686,-0.104792833,-0.077694453,0.107360363,-0.088117413,-0.106707245,0.101379804,0.102499112,-0.107428029,0.01670103,0.028943643,-0.104009308,-0.089042112,-0.097020328,0.014683034,-0.007539828,-0.107050851,-0.103663541,0.02837033,-0.107512213,0.050484415,0.05365083,0.056979328,-0.056755375,0.107349098,0.084107459,0.10679768,-0.106504597,-0.101780429,0.10140001,0.098870791,-0.103085525,-0.034592848,-0.107151337,-0.107469603,0.099812008,0.100744367,-0.102452911,0.107352547,-0.105123498,-0.106206283,0.107515521,-0.105646335,-0.051424261,-0.101977915,-0.104157366,-0.105874658,-0.075885907,0.103633359,0.106818326,0.000491673
netilmicin,CIDUJQMULVCIBT-MQDUPKMGSA-N,D3,-0.105321452,0.078429334,-0.097898774,0.086222209,-0.101205893,-0.089240424,-0.005031149,-0.016075704,-0.100278959,-0.028284889,0.108727664,0.080831654,0.113459334,-0.106156856,0.07723885,-0.096711501,-0.086550586,0.043452129,0.113398075,-0.081795678,0.081284098,0.099674299,-0.113463633,0.039548993,0.092434973,0.012952317,0.011621343,0.032698601,-0.113719977,-0.036582287,0.10877271,-0.113807902,0.091602333,0.110704586,-0.086919621,-0.113647074,-0.07189966,0.052614402,-0.069316566,-0.112961307,-0.111615077,-0.110098049,0.101580314,0.043205891,-0.106383152,-0.09492632,-0.024186647,0.059807543,0.107171133,-0.090437748,-0.082878582,0.110312991,0.023136223,0.111351177,0.001660038,-0.099160798,0.082174517,-0.023423079,0.113260657,0.101110041,-0.039375879,0.104140833,-0.076304927,0.11355371,-0.086218633,0.106321141,0.113474436,0.017465143,0.110411651,0.002843656,-0.092740089,-0.107616365,-0.072619423,0.09103635,-0.109221235,0.079707392,-0.104172587,-0.097933352,-0.113285281,-0.030711465,0.113789365,0.006192519,-0.097418346,-0.000471232,0.110117853,-0.113864154,0.113147713,0.054841258,-0.09345194,-0.111646004,-0.112863638,-0.104566805,0.087007813,-0.101618819,-0.110241018,-0.112494089,-0.083862372,0.113684677,-0.038658731,0.012616232,0.10893628,0.097188599,0.093096547,0.112673417,-0.050006386,0.020464713,0.113451518,-0.094880737,-0.111989923,0.113268062,-0.016354678,-0.04767127,-0.10866911,0.085807532,-0.113365091,0.091118343,-0.064363301,-0.113780536,0.112013683,0.080640912,-0.110103168,-0.096738309,-0.016360112,-0.022899551,-0.08757022,0.051198956,0.046652593,0.096807122
nifurtimox,ARFHIAQFJWUCFH-IZZDOVSWSA-N,D3,-0.098227389,-0.051421143,0.098262735,0.069246061,-0.098276876,0.094444066,-0.079133123,0.098186515,0.09325628,-0.087480791,0.089422375,0.010400222,0.098252155,-0.098276205,0.098243855,0.042168502,0.047292683,0.035824042,0.097676322,-0.092233241,-0.062372647,-0.068445995,-0.098271877,-0.098219223,-0.098273873,-0.097265497,0.070368335,-0.053466879,0.096858986,-0.098277971,-0.095560141,0.059414133,-0.098276727,-0.096600272,-0.098267302,-0.082938164,0.091793537,0.098216601,0.096417122,-0.095925346,0.09618704,-0.094915375,-0.098032787,0.09826766,-0.097600669,-0.080138177,-0.077268124,0.046422102,-0.078769162,-0.094635412,0.098169871,0.09824618,0.073486187,0.098083138,0.097794794,-0.098277725,-0.098276131,0.096294783,0.098276354,-0.098273687,0.096021131,-0.096472502,0.098256625,-0.094464533,-0.085966885,0.05201105,-0.098178655,-0.091527358,0.098205648,0.094977796,0.001503138,-0.097789347,-0.060786217,0.098183937,0.098260373,-0.098215766,-0.098167464,0.08992438,0.097735643,-0.092314184,0.097765468,-0.095100336,0.098256588,-0.09579166,0.097682804,0.098237708,0.097437106,-0.090236701,0.097707547,0.095242575,-0.095604695,-0.097612776,-0.097595103,0.096169837,-0.098061539,-0.088060521,-0.098204017,0.098105147,-0.087249652,-0.036438622,0.098186925,-0.033500377,-0.023383221,0.0981519,-0.09827812,-0.092395067,0.097016186,0.083992451,0.021086162,0.021966435,-0.098225996,0.098271206,0.06748917,0.098234922,0.098121293,-0.066328242,0.093474232,0.097612113,0.092365466,-0.098256461,0.098262705,-0.025568539,-0.074368037,0.098276034,-0.09756913,0.080271073,0.073768072,-0.098277792
nigericin,DANUORFCFTYTSZ-SJSJOXFOSA-N,D3,-0.070389889,-0.107762896,0.028336614,-0.107556537,-0.032711193,-0.01890705,-0.086699702,0.0374697,-0.090646684,-0.091241695,0.107324585,0.106245413,-0.079303429,0.033323955,0.100688457,-0.107061438,-0.098882712,-0.107384726,-0.083527833,-0.107773498,0.040205352,0.107271284,0.03130034,0.093756221,0.005063407,-0.106483713,-0.103568561,0.107771836,-0.10151007,-0.091509625,0.105692528,-0.107656032,0.070925839,-0.106764503,0.104709476,-0.10503079,0.101475433,-0.084904931,0.10190285,0.062878616,-0.021116024,0.101233356,0.104736067,-0.087497868,-0.096391879,0.103866652,-0.027772143,0.100399643,0.107778311,0.016732812,0.105263948,-0.105920158,0.044434197,0.107683286,0.107660405,-0.036847249,-0.084797814,-0.106951922,0.09676218,0.1077834,-0.107412986,0.093852721,0.107483402,-0.096554577,0.078625403,0.107785426,0.091756023,0.101033956,0.076296173,-0.077194899,0.014074842,-0.094692633,0.086741671,-0.105665252,-0.090423375,-0.059150543,-0.061910186,0.060186874,0.103565209,0.016273836,0.015958099,-0.102796957,0.107608512,0.107252255,-0.034631345,-0.105541952,-0.062865198,-0.034868699,0.107783921,0.033755805,-0.105688334,-0.1042445,0.107077122,0.106984004,0.04471289,-0.107487097,0.105045184,0.084599257,-0.088735528,0.094628125,0.097305067,-0.091813549,0.105665192,0.107739314,0.070395157,-0.0258017,0.107430242,-0.105541088,0.07269115,0.107301898,0.010452426,0.090313695,0.09341611,-0.106994152,-0.107448548,-0.02056705,-0.105484605,-0.105808236,-0.094175935,0.107527211,-0.107748136,0.036850076,-0.027670795,0.100251801,-0.055946842,0.09029384,0.058165524,0.105394721
nitrofurantoin,NXFQHRVNIOXGAQ-YCRREMRBSA-N,D3,-0.060249291,-0.100370407,-0.100223549,-0.049784843,-0.100220069,0.045517087,0.09935423,-0.088015556,-0.100319475,-0.100155555,0.062570259,0.072249085,0.100064114,-0.074645363,-0.095035084,-0.099524498,-0.096247107,-0.039589249,-0.086970106,-0.100357935,-0.09720017,0.100385092,-0.099421471,-0.06320902,0.097790711,-0.099169031,-0.066701353,-0.001979393,-0.097901277,-0.093601599,0.087170415,-0.093600132,0.067743175,0.04457863,-0.100387394,0.078381136,-0.089739896,0.099853732,0.100364357,-0.10012228,-0.089901589,-0.086906344,0.100346573,0.081491902,-0.100180961,-0.075212412,-0.098894134,0.099088222,-0.099912934,-0.097019657,0.095817424,-0.096349217,0.092418112,0.100316018,0.099769145,-0.100387089,0.097379506,0.095372848,0.098771073,-0.042678572,-0.100382179,-0.100104749,-0.069284573,-0.09655536,0.055421006,-0.013136867,-0.084474981,-0.100386389,-0.088593394,0.076144591,-0.084275566,-0.100308925,0.100386664,0.100046039,-0.097124845,0.094879031,-0.100374699,0.08276964,0.100386396,-0.099786028,0.099591926,-0.056478068,0.040830303,0.018970786,0.10030102,-0.092837878,-0.100308813,-0.100386977,0.076214537,0.070559718,0.098476961,0.072406083,-0.099829406,-0.055858511,0.08831878,-0.100385919,0.006656392,-0.099633545,-0.098210059,-0.100330345,-0.09497267,-0.081751779,-0.098209992,0.04590553,-0.100090131,0.097069263,0.099750295,-0.100359224,0.100373261,-0.095520884,-0.100377455,0.098854676,-0.082281835,0.100350685,-0.069334053,-0.10037706,0.008762511,0.097575247,0.092615619,0.060695909,0.073049933,0.025771972,-0.100369401,0.100386903,-0.098241746,-0.100382589,-0.099364147,-0.08972849
